doc_id,author,title,not_before,not_after,LAGT4-1?,GLAUX?,OGA?,EXPRECCE?,lagt4-1_author,glaux_AUTHOR_STANDARD,oga_author,lagt4-1_title,lagt_genre,lagt_provenience,lagt_tlg_epithet,lagt_tlg_epithet,glaux_TITLE_STANDARD,oga_title_labels,oga_title_from_print_edition,lagt4-1_not_before,lagt4-1_not_after,glaux_STARTDATE,glaux_ENDDATE,oga_not_before,oga_not_after,oga_date_source,oga_date_source_link,oga_comment_on_chronology,oga_formatted_work_date,lagt4-1_tokencount,glaux_TOKENS,oga_tokencount,lagt4-1_source,lagt4-1_tlg_epithet,lagt4-1_genre,lagt4-1_provenience,glaux_GENRE_STANDARD,glaux_DIALECT,glaux_GLAUX_TEXT_ID,glaux_TLG,glaux_SOURCE,glaux_SOURCE_FORMAT,glaux_TM_TEXT,exprecce_author,exprecce_title,exprecce_not_after,exprecce_not_before,exprecce_edition,exprecce_edition_link,oga_id,oga_print_edition,glaux_tlg_ids,glaux_tokens_sum
tlg0007.tlg105,Plutarchus,De invidia et odio,96.0,125.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Περὶ φθόνου καὶ μίσους,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],De invidia et odio,De Invidia et Odio,Of Envy and Hatred,1.0,200.0,1.0,200.0,96.0,125.0,"Cobet, J. (., Pelling, C. B. R. (., Baltes, M. (., Olshausen, E. (., Harmon, R. (., Hünemörder, C. (., & Saffrey, H. D. (. (2006). Plutarchus. In Brill's New Pauly Online. Brill",https://doi.org/10.1163/1574-9347_bnp_e928695,Pelling affirms that Plutarch wrote most of his works after 96 AD up until his death.,+0096-01/+0125-12,1195.0,1165.0,1138.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Philosophy,Attic/Koine,1163.0,0007-105,https://el.wikisource.org,TXT,6534,,,,,,,1043,"Plutarch. Plutarch's Morals, Vol. II. Goodwin, William W., editor; Lancaster, P., translator. Boston: Little, Brown, and Company; Cambridge: Press of John Wilson and Son, 1874.",['0007-105'],1165.0
tlg0007.tlg106,Plutarchus,De laude ipsius,96.0,125.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Περὶ τοῦ ἑαυτὸν ἐπαινεῖν ἀνεπιφθόνως,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],De laude ipsius,De Se Ipsum Citra Invidiam Laudando,How a Man May Inoffensively Praise Himself Without Being Liable to Envy,1.0,200.0,1.0,200.0,96.0,125.0,"Cobet, J. (., Pelling, C. B. R. (., Baltes, M. (., Olshausen, E. (., Harmon, R. (., Hünemörder, C. (., & Saffrey, H. D. (. (2006). Plutarchus. In Brill's New Pauly Online. Brill",https://doi.org/10.1163/1574-9347_bnp_e928696,Pelling affirms that Plutarch wrote most of his works after 96 AD up until his death.,+0096-01/+0125-12,4705.0,4555.0,4432.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Philosophy,Attic/Koine,1164.0,0007-106,https://el.wikisource.org,TXT,6535,,,,,,,1044,"Plutarch. Plutarch's Morals, Vol. II. Goodwin, William W., editor; Lancaster, P., translator. Boston: Little, Brown, and Company; Cambridge: Press of John Wilson and Son, 1874.",['0007-106'],4555.0
tlg0007.tlg107,Plutarchus,De sera numinis vindicta,96.0,125.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Περὶ τῶν ὑπὸ τοῦ θείου βραδέως τιμωρουμένων,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],De sera numinis vindicta,De Sera Numinis Vindicta,Concerning Such Whom God is Slow to Punish,1.0,200.0,1.0,200.0,96.0,125.0,"Cobet, J. (., Pelling, C. B. R. (., Baltes, M. (., Olshausen, E. (., Harmon, R. (., Hünemörder, C. (., & Saffrey, H. D. (. (2006). Plutarchus. In Brill's New Pauly Online. Brill",https://doi.org/10.1163/1574-9347_bnp_e928697,Pelling affirms that Plutarch wrote most of his works after 96 AD up until his death.,+0096-01/+0125-12,10955.0,10622.0,10477.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Philosophic Dialogue,Attic/Koine,1165.0,0007-107,https://el.wikisource.org,TXT,5753,,,,,,,1045,"Plutarch. Plutarch's Morals, Vol. IV. Goodwin, William W., editor; Philips, John, translator. Boston: Little, Brown, and Company; Cambridge: Press of John Wilson and Son, 1874.",['0007-107'],10622.0
tlg0007.tlg108,Plutarchus,De fato,96.0,125.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Περὶ εἱμαρμένης,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],De fato,De Fato,Of Fate.,1.0,200.0,1.0,200.0,96.0,125.0,"Cobet, J. (., Pelling, C. B. R. (., Baltes, M. (., Olshausen, E. (., Harmon, R. (., Hünemörder, C. (., & Saffrey, H. D. (. (2006). Plutarchus. In Brill's New Pauly Online. Brill",https://doi.org/10.1163/1574-9347_bnp_e928698,Pelling affirms that Plutarch wrote most of his works after 96 AD up until his death.,+0096-01/+0125-12,4152.0,3929.0,3883.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Philosophy,Attic/Koine,1166.0,0007-108,https://el.wikisource.org,TXT,6536,,,,,,,1046,"Plutarch. Plutarch's Morals, Vol. V. Goodwin, William W., editor; A.G., translator. Boston: Little, Brown, and Company; Cambridge: Press of John Wilson and Son, 1874.",['0007-108'],3929.0
tlg0007.tlg109,Plutarchus,De genio Socratis,96.0,125.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Περὶ τοῦ Σωκράτους δαιμονίου,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],De genio Socratis,De Genio Socratis,A Discourse Concerning Socrates's Daemon,1.0,200.0,1.0,200.0,96.0,125.0,"Cobet, J. (., Pelling, C. B. R. (., Baltes, M. (., Olshausen, E. (., Harmon, R. (., Hünemörder, C. (., & Saffrey, H. D. (. (2006). Plutarchus. In Brill's New Pauly Online. Brill",https://doi.org/10.1163/1574-9347_bnp_e928699,Pelling affirms that Plutarch wrote most of his works after 96 AD up until his death.,+0096-01/+0125-12,13711.0,13322.0,12928.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Philosophic Dialogue,Attic/Koine,1167.0,0007-109,https://el.wikisource.org,TXT,5746,,,,,,,1047,"Plutarch. Plutarch's Morals, Vol. II. Goodwin, William W., editor; Creech, Thomas, translator. Boston: Little, Brown, and Company; Cambridge: Press of John Wilson and Son, 1874.",['0007-109'],13322.0
tlg0007.tlg110,Plutarchus,De exilio,96.0,120.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Περὶ φυγῆς,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],De exilio,De exilio,"Of Banishment, or Flying One's Country.",1.0,200.0,1.0,200.0,96.0,120.0,"C.P. Jones, Towards a chronology of Plutarch's works, The Journal of Roman Studies, Vol. 56, 1966.",https://www.cambridge.org/core/journals/journal-of-roman-studies/article/abs/towards-a-chronology-of-plutarchs-works/64E955505CB971A3FCC3B8192456A01F,Approximate for most philosophical works according to Jones.,+0096-01/+0120-12,4825.0,4658.0,4510.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Philosophy,Attic/Koine,1168.0,0007-110,https://el.wikisource.org,TXT,288,,,,,,,133,"Plutarch. Plutarch's Morals, Vol. 3. Goodwin, William W., editor; Patrick, John, translator. Boston: Little, Brown, and Company; Cambridge: Press of John Wilson and Son, 1874.",['0007-110'],4658.0
tlg0007.tlg111,Plutarchus,Consolatio ad uxorem,85.0,95.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Παραμυθητικός εἰς τὴν γυναῖκα τὴν αὑτου,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],Consolatio ad uxorem,Consolatio Ad Uxorem,Plutarch's Consolatory Letter to His Wife,1.0,200.0,1.0,200.0,85.0,95.0,"C.P. Jones, Towards a chronology of Plutarch's works, The Journal of Roman Studies, Vol. 56, 1966.",https://www.cambridge.org/core/journals/journal-of-roman-studies/article/abs/towards-a-chronology-of-plutarchs-works/64E955505CB971A3FCC3B8192456A01F,"According to Jones, it was written after the death of their fifth child, since Plutarch and his wife were married in 70 AD.",+0085-01/+0095-12,2253.0,2191.0,2202.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Philosophy,Attic/Koine,1169.0,0007-111,https://el.wikisource.org,TXT,6537,,,,,,,134,"Plutarch. Plutarch's Morals, Vol. V. Goodwin, William W., editor; Creech, Thomas, translator. Boston: Little, Brown, and Company; Cambridge: Press of John Wilson and Son, 1874.",['0007-111'],2191.0
tlg0007.tlg112,Plutarchus,Quaestiones convivales,99.0,116.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Συμποσιακῶν προβλημάτων βιβλία,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],Quaestiones convivales,Quaestiones Convivales,Symposiacs,1.0,200.0,1.0,200.0,99.0,116.0,"C.P. Jones, Towards a chronology of Plutarch's works, The Journal of Roman Studies, Vol. 56, 1966.",https://www.cambridge.org/core/journals/journal-of-roman-studies/article/abs/towards-a-chronology-of-plutarchs-works/64E955505CB971A3FCC3B8192456A01F,Thiw work makes reference to several contemporary events and people of Plutarch's time.,+0099-01/+0116-12,73309.0,71714.0,68738.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Philosophic Dialogue,Attic/Koine,1170.0,0007-112,https://el.wikisource.org,TXT,977,,,,,,,135,"Plutarch. Plutarch's Morals, Vol. III. Goodwin, William W., editor; Creech, Thomas, translator. Boston: Little, Brown, and Company; Cambridge: Press of John Wilson and Son, 1874.",['0007-112'],71714.0
tlg0007.tlg113,Plutarchus,Amatorius,96.0,120.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Ἐρωτικός,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],Amatorius,Amatorius,Of Love.,1.0,200.0,1.0,200.0,96.0,120.0,"C.P. Jones, Towards a chronology of Plutarch's works, The Journal of Roman Studies, Vol. 56, 1966.",https://www.cambridge.org/core/journals/journal-of-roman-studies/article/abs/towards-a-chronology-of-plutarchs-works/64E955505CB971A3FCC3B8192456A01F,Approximate for most philosophical works according to Jones.,+0096-01/+0120-12,13044.0,12621.0,12228.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Philosophic Dialogue,Attic/Koine,1171.0,0007-113,https://el.wikisource.org,TXT,287,,,,,,,136,"Plutarch. Plutarch's Morals, Vol. IV. Goodwin, William W., editor; Philips, John, translator. Boston: Little, Brown, and Company; Cambridge: Press of John Wilson and Son, 1874.",['0007-113'],12621.0
tlg0007.tlg114,Plutarchus,Amatoriae narrationes,96.0,120.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Ἐρωτικαὶ διηγήσεις,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],Amatoriae narrationes,Amatoriae Narrationes,Love Stories,1.0,200.0,1.0,200.0,96.0,120.0,"C.P. Jones, Towards a chronology of Plutarch's works, The Journal of Roman Studies, Vol. 56, 1966.",https://www.cambridge.org/core/journals/journal-of-roman-studies/article/abs/towards-a-chronology-of-plutarchs-works/64E955505CB971A3FCC3B8192456A01F,Approximate for most philosophical works according to Jones.,+0096-01/+0120-12,2104.0,2062.0,2056.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Narrative,Attic/Koine,1172.0,0007-114,https://el.wikisource.org,TXT,5738,,,,,,,137,"Plutarch. Moralia, Vol. X. Fowler, Harold North, translator. Cambridge, MA: Harvard University Press; London: William Heinemann Ltd., 1936 (printing).",['0007-114'],2062.0
tlg0007.tlg115,Plutarchus,Maxime cum principibus philosopho esse disserendum,96.0,120.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Περὶ τοῦ ὅτι μάλιστα τοῖς ἡγεμόσι δεῖ τὸν φιλοσοφόν διαλέγεσθαι,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],Maxime cum principibus philosopho esse disserendum,Maxime Cum Principibus Viris Philosopho Esse Disserendum,That a Philosopher Ought to Converse Especially with Men in Power,1.0,200.0,1.0,200.0,96.0,120.0,"D.A. Russel, On Reading Plutarch's Moralia, Greece & Rome, Vol. 15 No. 2, 1968.",https://www.jstor.org/stable/642424,Approximate for most philosophical works according to Jones.,+0096-01/+0120-12,1786.0,1746.0,1710.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Philosophy,Attic/Koine,1173.0,0007-115,https://el.wikisource.org,TXT,291,,,,,,,139,"Plutarch. Moralia, Vol. X. Fowler, Harold North, translator. Cambridge, MA: Harvard University Press; London: William Heinemann Ltd., 1936 (printing).",['0007-115'],1746.0
tlg0007.tlg116,Plutarchus,Ad principem ineruditum,96.0,120.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Πρὸς ἡγεμόνα ἀπαίδευτον,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],Ad principem ineruditum,Ad principem ineruditum,To an Uneducated Ruler,1.0,200.0,1.0,200.0,96.0,120.0,"D.A. Russel, On Reading Plutarch's Moralia, Greece & Rome, Vol. 15 No. 2, 1968.",https://www.jstor.org/stable/642424,Approximate for most philosophical works according to Jones.,+0096-01/+0120-12,1855.0,1818.0,1786.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Philosophy,Attic/Koine,1174.0,0007-116,https://el.wikisource.org,TXT,6539,,,,,,,140,"Plutarch. Moralia, Vol. X. Fowler, Harold North, translator. Cambridge, MA: Harvard University Press; London: William Heinemann Ltd., 1936 (printing).",['0007-116'],1818.0
tlg0007.tlg117,Plutarchus,An seni respublica gerenda sit,96.0,120.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Εἰ πρεσβυτέρῳ πολιτευτέον,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],An seni respublica gerenda sit,An seni respublica gerenda sit,Whether an Old Man Should Engage in Public Affairs,1.0,200.0,1.0,200.0,96.0,120.0,"D.A. Russel, On Reading Plutarch's Moralia, Greece & Rome, Vol. 15 No. 2, 1968.",https://www.jstor.org/stable/642424,Approximate for most philosophical works according to Jones.,+0096-01/+0120-12,7868.0,7691.0,7507.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Philosophy,Attic/Koine,1175.0,0007-117,https://el.wikisource.org,TXT,5739,,,,,,,141,"Plutarch. Moralia, Vol. X. Fowler, Harold North, translator. Cambridge, MA: Harvard University Press; London: William Heinemann Ltd., 1936 (printing).",['0007-117'],7691.0
tlg0007.tlg118,Plutarchus,Praecepta gerendae reipublicae,96.0,114.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Πολιτικὰ παραγγέλματα,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],Praecepta gerendae reipublicae,Praecepta gerendae reipublicae,Precepts of Statecraft,1.0,200.0,1.0,200.0,96.0,114.0,"C.P. Jones, Towards a chronology of Plutarch's works, The Journal of Roman Studies, Vol. 56, 1966.",https://www.cambridge.org/core/journals/journal-of-roman-studies/article/abs/towards-a-chronology-of-plutarchs-works/64E955505CB971A3FCC3B8192456A01F,"Jones argues that inside the text there is a reference of an event during Domitian's reign, which is an important indication for the date.",+0096-01/+0114-12,14582.0,14274.0,13899.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Philosophy,Attic/Koine,1176.0,0007-118,https://el.wikisource.org,TXT,5757,,,,,,,138,"Plutarch. Moralia, Vol. X. Fowler, Harold North, translator. Cambridge, MA: Harvard University Press; London: William Heinemann Ltd., 1936 (printing).",['0007-118'],14274.0
tlg0007.tlg119,Plutarchus,"De unius in republica dominatione, populari statu, et paucorum imperio",96.0,120.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Περὶ μοναρχίας καὶ δημοκρατίας καὶ ὀλιγαρχίας,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],"De unius in republica dominatione, populari statu, et paucorum imperio","De unius in republica dominatione, populari statu, et paucorum imperio","On Monarchy, Democracy, and Oligrachy",1.0,200.0,1.0,200.0,96.0,120.0,"D.A. Russel, On Reading Plutarch's Moralia, Greece & Rome, Vol. 15 No. 2, 1968.",https://www.jstor.org/stable/642424,Approximate for most philosophical works according to Jones.,+0096-01/+0120-12,644.0,632.0,624.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Philosophy,Attic/Koine,1177.0,0007-119,https://el.wikisource.org,TXT,6540,,,,,,,142,"Plutarch. Moralia, Vol. X. Fowler, Harold North, translator. Cambridge, MA: Harvard University Press; London: William Heinemann Ltd., 1936 (printing).",['0007-119'],632.0
tlg0007.tlg120,Plutarchus,De vitando aere alieno,96.0,120.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Περὶ τοῦ μὴ δεῖν δανείζεσθαι,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],De vitando aere alieno,De vitando aere alieno,That we Ought not to Borrow,1.0,200.0,1.0,200.0,96.0,120.0,"D.A. Russel, On Reading Plutarch's Moralia, Greece & Rome, Vol. 15 No. 2, 1968.",https://www.jstor.org/stable/642424,Approximate for most philosophical works according to Jones.,+0096-01/+0120-12,2475.0,2422.0,2336.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Philosophy,Attic/Koine,1178.0,0007-120,https://el.wikisource.org,TXT,6541,,,,,,,143,"Plutarch. Moralia, Vol. X. Fowler, Harold North, translator. Cambridge, MA: Harvard University Press; London: William Heinemann Ltd., 1936 (printing).",['0007-120'],2422.0
tlg0007.tlg121,Plutarchus,Vitae decem oratorum,96.0,120.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Vitae decem oratorum,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],Vitae decem oratorum,Vitae decem oratorum,The Lives of the Ten Orators,1.0,200.0,1.0,200.0,96.0,120.0,"D.A. Russel, On Reading Plutarch's Moralia, Greece & Rome, Vol. 15 No. 2, 1968.",https://www.jstor.org/stable/642424,Approximate for most philosophical works according to Jones.,+0096-01/+0120-12,10721.0,10490.0,10284.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Biography,Attic/Koine,1179.0,0007-121,https://el.wikisource.org,TXT,5789,,,,,,,144,"Plutarch. Moralia, Vol. X. Fowler, Harold North, translator. Cambridge, MA: Harvard University Press; London: William Heinemann Ltd., 1936 (printing).",['0007-121'],10490.0
tlg0007.tlg122,Plutarchus,Comparationis Aristophanis et Menandri compendium,96.0,120.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Συγκρίσεως Ἀριστοφάνους καὶ Μενάνδρου ἐπιτομή,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],Comparationis Aristophanis et Menandri compendium,Comparationis Aristophanis et Menandri compendium,Summary of a Comparison Between Aristophanes and Menander,1.0,200.0,1.0,200.0,96.0,120.0,"D.A. Russel, On Reading Plutarch's Moralia, Greece & Rome, Vol. 15 No. 2, 1968.",https://www.jstor.org/stable/642424,Approximate for most philosophical works according to Jones.,+0096-01/+0120-12,862.0,842.0,813.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Rhetoric,Attic/Koine,1180.0,0007-122,https://el.wikisource.org,TXT,5741,,,,,,,145,"Plutarch. Moralia, Vol. X. Fowler, Harold North, translator. Cambridge, MA: Harvard University Press; London: William Heinemann Ltd., 1936 (printing).",['0007-122'],842.0
tlg0007.tlg123,Plutarchus,De Herodoti malignitate,96.0,120.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Περὶ τῆς Ἡροδότου κακοηθείας,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],De Herodoti malignitate,De Heroditi malignate,Of Herodotus's Malice.,1.0,200.0,1.0,200.0,96.0,120.0,"D.A. Russel, On Reading Plutarch's Moralia, Greece & Rome, Vol. 15 No. 2, 1968.",https://www.jstor.org/stable/642424,Approximate for most philosophical works according to Jones.,+0096-01/+0120-12,10607.0,10398.0,10047.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Rhetoric,Attic/Koine,1181.0,0007-123,https://el.wikisource.org,TXT,573,,,,,,,146,"Plutarch. Plutarch's Morals, Vol. IV. Goodwin, William W., editor; A.G., translator. Boston: Little, Brown, and Company; Cambridge: Press of John Wilson and Son, 1874.",['0007-123'],10398.0
tlg0007.tlg125,Plutarchus,Aetia physica,96.0,120.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Αἴτια φυσικά,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],Aetia physica,Quaestiones Naturales,Plutarch's Natural Questions,1.0,200.0,1.0,200.0,96.0,120.0,"D.A. Russel, On Reading Plutarch's Moralia, Greece & Rome, Vol. 15 No. 2, 1968.",https://www.jstor.org/stable/642424,Approximate for most philosophical works according to Jones.,+0096-01/+0120-12,4751.0,4621.0,4561.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Physics,Attic/Koine,1182.0,0007-125,https://el.wikisource.org,TXT,6544,,,,,,,147,"Plutarch. Plutarch's Morals, Vol. III. Goodwin, William W., editor; Brown, R., translator. Boston: Little, Brown, and Company; Cambridge: Press of John Wilson and Son, 1874.",['0007-125'],4621.0
tlg0007.tlg126,Plutarchus,De facie in orbe lunae,96.0,120.0,True,True,True,False,Plutarch,Plutarchus,Plutarch,Περὶ τοῦ ἐμφαινομένου προσώπου τῷ κύκλῳ τῆς σελήνης,[],pagan,['Biographi' 'Philosophici/-ae'],['Biographi' 'Philosophici/-ae'],De facie in orbe lunae,De Facie Quae in orbe Lunae Apparet,Concerning the Face which Appears in the Orb Of the Moon,1.0,200.0,1.0,200.0,96.0,120.0,"D.A. Russel, On Reading Plutarch's Moralia, Greece & Rome, Vol. 15 No. 2, 1968.",https://www.jstor.org/stable/642424,Approximate for most philosophical works according to Jones.,+0096-01/+0120-12,15255.0,14556.0,14299.0,glaux1,['Biographi' 'Philosophici/-ae'],[],pagan,Astronomy/Astrology,Attic/Koine,1183.0,0007-126,https://el.wikisource.org,TXT,5742,,,,,,,148,"Plutarch. Moralia, Vol. XII. Cherniss, Harold and William Clark Helmbold translators. Cambridge, MA: Harvard University Press; London: William Heinemann Ltd., 1957 (printing).",['0007-126'],14556.0
